invoiceno,stockcode,quantity,invoicedate,customerid
540464,21272,12,2011-01-07 13:17:00.000000,14298
540990,22720,3,2011-01-12 16:51:00.000000,17048
538040,22918,12,2010-12-09 13:08:00.000000,16520
538449,21870,6,2010-12-12 12:24:00.000000,17085
537195,22891,1,2010-12-05 13:55:00.000000,15311
539225,22497,4,2010-12-16 13:02:00.000000,15379
540547,21617,6,2011-01-09 16:07:00.000000,14911
540530,22139,3,2011-01-09 14:02:00.000000,14755
538849,21539,1,2010-12-14 13:31:00.000000,14415
536856,22468,4,2010-12-03 10:26:00.000000,13370
539984,22620,12,2010-12-23 14:58:00.000000,14911
537047,22809,2,2010-12-05 11:02:00.000000,13069
541280,84510A,10,2011-01-17 11:57:00.000000,15296
538012,22193,1,2010-12-09 12:32:00.000000,14527
540512,22983,12,2011-01-09 11:39:00.000000,17114
540692,85123A,6,2011-01-11 09:12:00.000000,14320
540372,20998,12,2011-01-06 16:41:00.000000,13081
540471,22431,6,2011-01-07 14:21:00.000000,15601
539254,21791,24,2010-12-16 14:25:00.000000,13199
536943,22469,2,2010-12-03 12:11:00.000000,17884
537047,22593,10,2010-12-05 11:02:00.000000,13069
538655,84247E,1,2010-12-13 15:16:00.000000,17375
537222,22371,1,2010-12-05 16:00:00.000000,14404
541406,85206A,3,2011-01-17 15:19:00.000000,14657
541371,22077,6,2011-01-17 14:51:00.000000,13983
537467,21733,2,2010-12-07 10:36:00.000000,16059
541206,22962,48,2011-01-14 12:24:00.000000,14646
538638,21754,1,2010-12-13 14:16:00.000000,17231
537133,84032B,1,2010-12-05 12:29:00.000000,18156
541593,85144,2,2011-01-19 15:20:00.000000,17611
537131,85049A,6,2010-12-05 12:26:00.000000,15716
541413,21122,5,2011-01-17 16:14:00.000000,13859
536551,22466,6,2010-12-01 14:34:00.000000,17346
540032,22728,4,2011-01-04 13:50:00.000000,13397
539629,22835,24,2010-12-20 14:51:00.000000,14062
539324,22809,1,2010-12-16 19:51:00.000000,14985
537077,21494,12,2010-12-05 11:59:00.000000,17062
C540246,84006,-1,2011-01-05 15:43:00.000000,13081
539636,22847,4,2010-12-20 15:15:00.000000,12481
537047,22738,2,2010-12-05 11:02:00.000000,13069
540798,22561,12,2011-01-11 12:11:00.000000,17365
541260,22078,1,2011-01-16 15:44:00.000000,16059
540365,21328,12,2011-01-06 16:12:00.000000,12413
538199,22631,4,2010-12-10 11:02:00.000000,14082
541670,22430,16,2011-01-20 12:34:00.000000,14911
538507,22154,6,2010-12-12 13:26:00.000000,15547
537209,85114C,2,2010-12-05 15:12:00.000000,14606
540798,22713,12,2011-01-11 12:11:00.000000,17365
537649,22469,12,2010-12-07 15:48:00.000000,13807
539647,84520B,2,2010-12-20 16:08:00.000000,15460
537034,22434,8,2010-12-03 17:20:00.000000,13081
540351,22551,12,2011-01-06 14:26:00.000000,12735
538191,21131,30,2010-12-10 10:49:00.000000,15061
537126,22356,1,2010-12-05 12:13:00.000000,18118
541115,22522,12,2011-01-13 15:34:00.000000,12578
538011,21181,2,2010-12-09 12:24:00.000000,14896
537464,48188,2,2010-12-07 10:14:00.000000,14907
537764,82616B,1,2010-12-08 12:06:00.000000,16893
538095,22573,3,2010-12-09 14:55:00.000000,17097
541006,48173C,2,2011-01-13 10:43:00.000000,13993
539290,85099B,10,2010-12-16 16:36:00.000000,16271
536559,22953,36,2010-12-01 14:54:00.000000,17873
540526,51014C,12,2011-01-09 13:41:00.000000,14606
539464,84946,6,2010-12-19 11:35:00.000000,17913
C537333,22636,-4,2010-12-06 12:00:00.000000,12474
538248,20679,2,2010-12-10 12:14:00.000000,18116
540955,84356,5,2011-01-12 13:27:00.000000,14715
536857,85049D,5,2010-12-03 10:33:00.000000,16883
536983,22926,4,2010-12-03 14:30:00.000000,12712
540157,21989,2,2011-01-05 11:41:00.000000,15311
538872,22727,8,2010-12-14 15:13:00.000000,13097
538367,85071A,1,2010-12-12 10:48:00.000000,14800
538641,22502,4,2010-12-13 14:36:00.000000,15640
539443,37370,72,2010-12-17 15:52:00.000000,14031
539034,22745,3,2010-12-15 14:29:00.000000,16161
539840,22080,10,2010-12-22 14:28:00.000000,12383
540456,85180B,12,2011-01-07 12:14:00.000000,13534
541568,21216,8,2011-01-19 12:07:00.000000,15606
539317,22926,4,2010-12-16 19:04:00.000000,17392
537030,20972,12,2010-12-03 16:44:00.000000,16455
538908,22966,24,2010-12-15 10:41:00.000000,16954
540409,22744,1,2011-01-07 10:00:00.000000,16019
536404,22805,12,2010-12-01 11:29:00.000000,16218
537844,21890,1,2010-12-08 15:17:00.000000,17999
538900,21519,12,2010-12-15 09:51:00.000000,13078
540550,21561,6,2011-01-10 09:11:00.000000,12539
540968,22139,3,2011-01-12 13:40:00.000000,17338
540183,21524,10,2011-01-05 13:37:00.000000,15093
538523,82616C,6,2010-12-13 09:29:00.000000,13198
540907,22203,4,2011-01-12 11:52:00.000000,13488
537484,85123A,32,2010-12-07 11:30:00.000000,14733
541094,84378,3,2011-01-13 13:36:00.000000,13246
539642,15056N,2,2010-12-20 15:35:00.000000,15867
537135,84029G,2,2010-12-05 12:35:00.000000,17059
538634,22585,3,2010-12-13 13:28:00.000000,14085
539654,84946,18,2010-12-20 17:05:00.000000,17340
537160,22865,1,2010-12-05 13:18:00.000000,14161
537891,22931,6,2010-12-09 10:05:00.000000,13319
536437,22059,48,2010-12-01 12:12:00.000000,13694
541489,22560,4,2011-01-18 13:38:00.000000,15023
536863,22748,1,2010-12-03 11:19:00.000000,17967
538660,22113,18,2010-12-13 15:37:00.000000,15808
538209,21166,1,2010-12-10 11:42:00.000000,12748
539050,22801,1,2010-12-15 16:21:00.000000,12577
540014,85049B,1,2011-01-04 11:34:00.000000,14606
540179,21165,6,2011-01-05 12:54:00.000000,16033
540268,85099B,10,2011-01-06 11:25:00.000000,13458
540690,84766,12,2011-01-11 08:45:00.000000,13473
538513,22127,12,2010-12-12 14:21:00.000000,15454
536522,21041,1,2010-12-01 12:49:00.000000,15012
538313,22943,6,2010-12-10 13:50:00.000000,15514
538639,22383,3,2010-12-13 14:24:00.000000,17179
537606,21812,12,2010-12-07 13:16:00.000000,15002
539009,22776,3,2010-12-15 13:24:00.000000,13221
539404,22723,2,2010-12-17 12:24:00.000000,17315
541489,22138,2,2011-01-18 13:38:00.000000,15023
539475,22757,1,2010-12-19 14:41:00.000000,16686
540031,21135,7,2011-01-04 13:50:00.000000,17975
538205,21098,6,2010-12-10 11:24:00.000000,12748
538307,84992,1,2010-12-10 13:27:00.000000,14667
537155,35954,8,2010-12-05 13:05:00.000000,12748
538995,22083,24,2010-12-15 12:05:00.000000,13458
536389,22195,24,2010-12-01 10:03:00.000000,12431
538995,82551,12,2010-12-15 12:05:00.000000,13458
539311,22926,4,2010-12-16 17:53:00.000000,14643
539590,17091J,36,2010-12-20 13:21:00.000000,14733
538945,22147,22,2010-12-15 11:22:00.000000,17230
536973,21258,2,2010-12-03 13:43:00.000000,17787
540278,21329,1,2011-01-06 12:31:00.000000,15719
538210,21533,3,2010-12-10 11:44:00.000000,14256
541244,22647,4,2011-01-16 12:35:00.000000,15535
540975,20685,3,2011-01-12 14:57:00.000000,14040
540482,22470,6,2011-01-07 15:48:00.000000,14672
537850,22383,10,2010-12-08 15:38:00.000000,16722
540809,22487,1,2011-01-11 12:37:00.000000,18095
541670,22666,48,2011-01-20 12:34:00.000000,14911
540163,22488,12,2011-01-05 11:52:00.000000,13089
538517,22562,3,2010-12-12 16:05:00.000000,17618
538839,22166,1,2010-12-14 13:10:00.000000,14606
536989,22750,1,2010-12-03 15:10:00.000000,17238
537422,22961,2,2010-12-06 15:27:00.000000,17812
537153,22566,1,2010-12-05 13:03:00.000000,16718
540248,22495,2,2011-01-05 15:57:00.000000,15034
538935,21533,3,2010-12-15 11:08:00.000000,18168
538313,22725,3,2010-12-10 13:50:00.000000,15514
541220,22699,120,2011-01-14 14:11:00.000000,14156
537047,22735,2,2010-12-05 11:02:00.000000,13069
538418,72807B,1,2010-12-12 12:00:00.000000,17372
539264,37450,6,2010-12-16 15:02:00.000000,15224
538514,48111,2,2010-12-12 14:27:00.000000,15044
540504,21485,2,2011-01-09 11:02:00.000000,13668
537372,22158,5,2010-12-06 12:52:00.000000,16919
541011,22423,2,2011-01-13 11:26:00.000000,15447
538511,22348,10,2010-12-12 13:56:00.000000,13959
537694,22966,4,2010-12-08 10:46:00.000000,14901
538327,22727,6,2010-12-10 13:58:00.000000,15514
537246,POST,1,2010-12-06 10:27:00.000000,12808
537301,22450,2,2010-12-06 11:38:00.000000,15860
539034,22910,5,2010-12-15 14:29:00.000000,16161
537405,15044C,1,2010-12-06 14:51:00.000000,17841
538852,22214,2,2010-12-14 13:33:00.000000,17372
537219,72818,5,2010-12-05 15:47:00.000000,14081
541682,22423,2,2011-01-20 15:00:00.000000,14770
537465,22470,6,2010-12-07 10:32:00.000000,17735
541240,84992,1,2011-01-16 11:07:00.000000,16206
537335,20749,1,2010-12-06 12:15:00.000000,15048
537375,20974,6,2010-12-06 12:55:00.000000,17019
538799,21239,2,2010-12-14 11:48:00.000000,15039
540514,84406B,1,2011-01-09 11:43:00.000000,15708
C540860,35400,-1,2011-01-12 11:04:00.000000,15953
539214,22153,10,2010-12-16 12:31:00.000000,17062
537196,85129B,2,2010-12-05 13:55:00.000000,15426
538886,22333,8,2010-12-14 16:07:00.000000,13846
537465,22551,12,2010-12-07 10:32:00.000000,17735
538035,22920,1,2010-12-09 13:03:00.000000,16065
537301,22451,3,2010-12-06 11:38:00.000000,15860
541500,22547,12,2011-01-18 15:25:00.000000,18041
540975,48138,1,2011-01-12 14:57:00.000000,14040
540702,20685,2,2011-01-11 09:58:00.000000,13491
540247,22082,1,2011-01-05 15:56:00.000000,15464
537391,21355,3,2010-12-06 13:53:00.000000,16550
540541,84617,1,2011-01-09 15:13:00.000000,15799
541012,22382,2,2011-01-13 11:48:00.000000,17019
540115,22241,12,2011-01-05 09:51:00.000000,15235
540839,72351A,1,2011-01-11 15:42:00.000000,16791
C537611,22865,-36,2010-12-07 13:25:00.000000,17675
538557,82483,2,2010-12-13 10:52:00.000000,17790
537057,22617,1,2010-12-05 11:49:00.000000,15351
537624,20798,2,2010-12-07 14:41:00.000000,12748
538567,22480,24,2010-12-13 11:23:00.000000,13999
541263,22723,4,2011-01-16 16:10:00.000000,16843
536594,84970L,12,2010-12-01 17:22:00.000000,15235
C538341,84380,-1,2010-12-10 14:03:00.000000,15514
540351,22606,1,2011-01-06 14:26:00.000000,12735
540543,21907,6,2011-01-09 15:23:00.000000,14395
537047,85018D,1,2010-12-05 11:02:00.000000,13069
537995,22788,2,2010-12-09 11:39:00.000000,12712
539754,22423,1,2010-12-21 16:06:00.000000,12748
539946,22331,8,2010-12-23 11:46:00.000000,13817
540480,22956,12,2011-01-07 15:27:00.000000,12480
539405,22636,2,2010-12-17 12:38:00.000000,12621
538529,47566,5,2010-12-13 10:24:00.000000,14290
537800,22577,6,2010-12-08 13:08:00.000000,12748
536425,22451,6,2010-12-01 12:08:00.000000,13758
541120,21238,8,2011-01-14 09:13:00.000000,12490
540028,22199,4,2011-01-04 13:38:00.000000,14180
538207,21179,1,2010-12-10 11:33:00.000000,12748
537462,84997C,6,2010-12-07 10:06:00.000000,17228
541244,22113,1,2011-01-16 12:35:00.000000,15535
540383,40016,48,2011-01-06 17:47:00.000000,16422
537464,22749,4,2010-12-07 10:14:00.000000,14907
540545,22193,1,2011-01-09 15:35:00.000000,13451
540994,21544,12,2011-01-13 09:29:00.000000,13089
538205,21062,2,2010-12-10 11:24:00.000000,12748
541266,22629,4,2011-01-16 16:25:00.000000,15673
539609,22621,1,2010-12-20 14:15:00.000000,15527
540687,48184,2,2011-01-10 17:18:00.000000,15867
540458,20914,6,2011-01-07 12:28:00.000000,12501
539465,21844,144,2010-12-19 11:38:00.000000,16684
540073,22624,1,2011-01-04 14:47:00.000000,16814
540464,22245,24,2011-01-07 13:17:00.000000,14298
541285,22469,40,2011-01-17 12:45:00.000000,13001
538507,22297,48,2010-12-12 13:26:00.000000,15547
539920,22840,2,2010-12-23 11:06:00.000000,14085
539444,85199L,12,2010-12-17 15:52:00.000000,14146
538172,21098,24,2010-12-10 09:33:00.000000,15805
539663,22847,1,2010-12-21 10:26:00.000000,17961
538827,47503A,24,2010-12-14 12:59:00.000000,14298
541215,21985,24,2011-01-14 13:42:00.000000,14329
540481,47590A,3,2011-01-07 15:42:00.000000,16955
536381,84832,1,2010-12-01 09:41:00.000000,15311
540516,22824,1,2011-01-09 12:01:00.000000,16326
539752,22938,12,2010-12-21 15:43:00.000000,12515
540536,22654,1,2011-01-09 14:21:00.000000,17757
540647,37446,1,2011-01-10 14:57:00.000000,17406
536856,22940,8,2010-12-03 10:26:00.000000,13370
541414,22457,2,2011-01-17 16:14:00.000000,18212
539414,22733,3,2010-12-17 13:45:00.000000,16931
540415,20724,10,2011-01-07 10:47:00.000000,16889
540458,22046,25,2011-01-07 12:28:00.000000,12501
536409,21676,6,2010-12-01 11:45:00.000000,17908
541264,21985,12,2011-01-16 16:10:00.000000,17064
537023,22509,1,2010-12-03 16:02:00.000000,16725
538379,72816,1,2010-12-12 11:26:00.000000,17126
538126,22429,4,2010-12-09 15:50:00.000000,17838
540508,21928,10,2011-01-09 11:20:00.000000,14810
540825,79323P,4,2011-01-11 13:54:00.000000,13672
539723,21187,10,2010-12-21 13:49:00.000000,14737
536528,22130,12,2010-12-01 13:17:00.000000,15525
537154,22729,2,2010-12-05 13:05:00.000000,15808
537219,22866,2,2010-12-05 15:47:00.000000,14081
539988,M,18,2010-12-23 16:06:00.000000,18116
538714,22112,6,2010-12-14 11:01:00.000000,14524
C537402,22196,-12,2010-12-06 14:43:00.000000,15502
C538794,21876,-1,2010-12-14 11:41:00.000000,14907
540566,22437,2,2011-01-10 10:58:00.000000,17811
536398,21232,12,2010-12-01 10:52:00.000000,13448
538662,85184C,24,2010-12-13 15:44:00.000000,15159
540473,21314,4,2011-01-07 14:31:00.000000,17284
541408,47599B,24,2011-01-17 15:42:00.000000,15738
537371,22638,6,2010-12-06 12:47:00.000000,15028
538629,22144,3,2010-12-13 13:10:00.000000,17799
536551,22835,2,2010-12-01 14:34:00.000000,17346
538397,22896,50,2010-12-12 11:44:00.000000,12753
541417,22720,1,2011-01-17 16:23:00.000000,16033
541204,82578,12,2011-01-14 12:22:00.000000,14175
538145,85008,3,2010-12-09 16:08:00.000000,15211
540122,22609,180,2011-01-05 10:39:00.000000,13694
538296,84799,48,2010-12-10 13:06:00.000000,13148
539639,22900,2,2010-12-20 15:26:00.000000,14083
538638,21448,1,2010-12-13 14:16:00.000000,17231
540980,22595,10,2011-01-12 15:22:00.000000,14514
537837,21498,25,2010-12-08 14:59:00.000000,13077
539225,22149,12,2010-12-16 13:02:00.000000,15379
C538341,22621,-48,2010-12-10 14:03:00.000000,15514
537144,22295,3,2010-12-05 13:00:00.000000,15880
539766,21722,1,2010-12-22 11:11:00.000000,14092
537868,22114,8,2010-12-08 16:49:00.000000,12433
539468,22835,6,2010-12-19 13:31:00.000000,15044
540700,21581,6,2011-01-11 09:47:00.000000,12393
537144,21504,12,2010-12-05 13:00:00.000000,15880
540362,20724,10,2011-01-06 15:42:00.000000,13656
536938,21479,72,2010-12-03 12:05:00.000000,14680
538894,22629,2,2010-12-14 17:22:00.000000,16161
537207,20750,1,2010-12-05 15:06:00.000000,17402
539610,21179,1,2010-12-20 14:33:00.000000,14606
538363,22900,4,2010-12-10 17:14:00.000000,18016
536522,21326,12,2010-12-01 12:49:00.000000,15012
540248,22496,4,2011-01-05 15:57:00.000000,15034
538207,21499,25,2010-12-10 11:33:00.000000,12748
539101,22780,200,2010-12-16 10:35:00.000000,16029
540798,22445,2,2011-01-11 12:11:00.000000,17365
538181,21232,12,2010-12-10 10:08:00.000000,17076
536423,22111,16,2010-12-01 12:08:00.000000,18085
536947,22558,12,2010-12-03 12:29:00.000000,13013
540770,21231,12,2011-01-11 10:40:00.000000,13468
538655,84993A,6,2010-12-13 15:16:00.000000,17375
539607,22314,6,2010-12-20 14:10:00.000000,12681
540943,20617,1,2011-01-12 12:31:00.000000,17841
539472,22144,1,2010-12-19 14:23:00.000000,15581
541002,84970L,12,2011-01-13 10:33:00.000000,12951
538807,22086,1,2010-12-14 12:06:00.000000,17194
539579,20685,1,2010-12-20 12:51:00.000000,16713
540862,22285,1,2011-01-12 11:18:00.000000,15953
539452,22667,6,2010-12-17 17:06:00.000000,15856
538079,22488,12,2010-12-09 14:27:00.000000,17671
538510,21973,1,2010-12-12 13:47:00.000000,18004
536386,85099C,100,2010-12-01 09:57:00.000000,16029
540478,20711,200,2011-01-07 14:53:00.000000,15769
539587,22356,40,2010-12-20 13:10:00.000000,14298
541660,21115,2,2011-01-20 12:20:00.000000,17787
538196,21915,24,2010-12-10 10:56:00.000000,12731
538185,79067,4,2010-12-10 10:22:00.000000,16265
540604,16169M,25,2011-01-10 11:38:00.000000,15326
537855,21380,2,2010-12-08 15:59:00.000000,15996
540504,22804,2,2011-01-09 11:02:00.000000,13668
539041,17012C,24,2010-12-15 15:34:00.000000,15456
539444,22652,10,2010-12-17 15:52:00.000000,14146
541271,22720,3,2011-01-17 11:12:00.000000,12388
538890,21977,5,2010-12-14 16:39:00.000000,12867
541658,22385,1,2011-01-20 12:16:00.000000,15529
537847,22086,6,2010-12-08 15:33:00.000000,14766
537359,22835,4,2010-12-06 12:30:00.000000,14825
539225,84978,36,2010-12-16 13:02:00.000000,15379
540489,22189,6,2011-01-07 16:32:00.000000,13593
537136,71477,3,2010-12-05 12:42:00.000000,12748
539044,22759,1,2010-12-15 15:47:00.000000,15727
538327,22943,6,2010-12-10 13:58:00.000000,15514
537354,21721,1,2010-12-06 12:23:00.000000,12748
541103,21035,6,2011-01-13 14:24:00.000000,14215
540839,22807,2,2011-01-11 15:42:00.000000,16791
540566,21975,1,2011-01-10 10:58:00.000000,17811
537738,21484,4,2010-12-08 11:02:00.000000,17706
539636,22624,4,2010-12-20 15:15:00.000000,12481
541018,84997D,1,2011-01-13 12:03:00.000000,14978
538174,22555,24,2010-12-10 09:35:00.000000,12471
539211,22556,12,2010-12-16 12:15:00.000000,16743
538812,22422,12,2010-12-14 12:25:00.000000,18044
537154,22644,4,2010-12-05 13:05:00.000000,15808
538327,22725,6,2010-12-10 13:58:00.000000,15514
537193,22571,3,2010-12-05 13:49:00.000000,15023
541684,47599A,6,2011-01-20 15:22:00.000000,15498
538509,20665,2,2010-12-12 13:37:00.000000,14413
540469,20754,2,2011-01-07 14:04:00.000000,12484
540501,21618,12,2011-01-09 10:43:00.000000,13162
540862,22465,12,2011-01-12 11:18:00.000000,15953
538003,22951,120,2010-12-09 12:05:00.000000,12429
538312,22909,4,2010-12-10 13:48:00.000000,16727
541003,37340,12,2011-01-13 10:35:00.000000,15835
541659,84978,12,2011-01-20 12:16:00.000000,15262
538248,84380,1,2010-12-10 12:14:00.000000,18116
541488,20719,11,2011-01-18 13:34:00.000000,15061
536398,22866,12,2010-12-01 10:52:00.000000,13448
537065,22467,6,2010-12-05 11:57:00.000000,12567
540680,21245,2,2011-01-10 16:24:00.000000,15311
540838,22555,12,2011-01-11 15:13:00.000000,13862
537609,22867,36,2010-12-07 13:22:00.000000,17675
536396,37370,6,2010-12-01 10:51:00.000000,17850
540094,21673,12,2011-01-04 15:33:00.000000,14221
541004,22804,6,2011-01-13 10:35:00.000000,18190
536409,21326,12,2010-12-01 11:45:00.000000,17908
539641,21670,12,2010-12-20 15:30:00.000000,15311
540520,22032,12,2011-01-09 12:31:00.000000,17555
541552,22383,1,2011-01-19 11:15:00.000000,15039
537059,21982,12,2010-12-05 11:54:00.000000,14813
536537,22798,8,2010-12-01 13:51:00.000000,15922
539118,84077,48,2010-12-16 11:27:00.000000,15563
537368,20975,24,2010-12-06 12:40:00.000000,14911
541596,22647,8,2011-01-19 16:19:00.000000,17602
537885,22189,4,2010-12-09 09:34:00.000000,12942
539920,22800,4,2010-12-23 11:06:00.000000,14085
539047,22952,24,2010-12-15 16:03:00.000000,15290
539984,C2,1,2010-12-23 14:58:00.000000,14911
536376,22114,48,2010-12-01 09:32:00.000000,15291
540458,22089,6,2011-01-07 12:28:00.000000,12501
541138,20682,6,2011-01-14 10:42:00.000000,12553
539491,22613,2,2010-12-20 10:09:00.000000,14646
538518,85061W,16,2010-12-12 16:14:00.000000,14505
540458,84997A,6,2011-01-07 12:28:00.000000,12501
539320,85123A,24,2010-12-16 19:16:00.000000,14911
537050,22964,2,2010-12-05 11:10:00.000000,14800
541523,22494,1,2011-01-19 10:09:00.000000,17708
537879,82494L,12,2010-12-09 08:34:00.000000,14243
538655,20914,1,2010-12-13 15:16:00.000000,17375
541274,84916,10,2011-01-17 11:24:00.000000,15696
537045,21907,1,2010-12-05 10:54:00.000000,15038
541259,20727,10,2011-01-16 15:38:00.000000,14404
538951,85123A,4,2010-12-15 11:26:00.000000,16782
538168,22851,2,2010-12-09 19:23:00.000000,14702
540953,84997B,1,2011-01-12 13:16:00.000000,14587
539475,47570B,1,2010-12-19 14:41:00.000000,16686
536401,22382,2,2010-12-01 11:21:00.000000,15862
541670,22722,24,2011-01-20 12:34:00.000000,14911
537830,85048,12,2010-12-08 14:46:00.000000,13649
539760,15036,12,2010-12-21 17:16:00.000000,17400
538420,17096,1728,2010-12-12 12:03:00.000000,12875
C540307,21645,-24,2011-01-06 12:58:00.000000,15823
537955,21558,2,2010-12-09 11:28:00.000000,16782
C540385,21843,-1,2011-01-06 17:52:00.000000,14426
538078,22776,2,2010-12-09 14:25:00.000000,16255
540455,21042,6,2011-01-07 12:07:00.000000,12583
539250,85059,8,2010-12-16 13:44:00.000000,15157
538854,22909,24,2010-12-14 13:44:00.000000,13102
541282,22625,2,2011-01-17 12:31:00.000000,17690
540545,22469,3,2011-01-09 15:35:00.000000,13451
536984,22110,1,2010-12-03 14:35:00.000000,17841
537690,22625,2,2010-12-08 10:38:00.000000,13983
541483,22138,3,2011-01-18 12:40:00.000000,15395
541286,22759,12,2011-01-17 13:08:00.000000,13982
539988,84029G,1,2010-12-23 16:06:00.000000,18116
538207,22753,1,2010-12-10 11:33:00.000000,12748
538166,21733,3,2010-12-09 18:09:00.000000,17965
538210,21245,8,2010-12-10 11:44:00.000000,14256
536531,21498,25,2010-12-01 13:23:00.000000,15485
